record_date,month_year,customer_id,region,plan_name,subscription_status,invoiced_amount,paid_amount,is_zombie_invoice,is_ghost_subscriber,leakage_amount,status_label
2024-09-01,2024-09,1423,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1424,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1425,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1426,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1427,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1428,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1429,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1430,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1431,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1432,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1433,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1434,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1435,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1437,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1438,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1439,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1440,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1441,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1442,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1443,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1444,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1445,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1446,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1447,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1449,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1450,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1451,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1452,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1453,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1454,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1455,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1456,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1457,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1458,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1459,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1460,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1461,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1462,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1463,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1464,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1465,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1466,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1467,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1468,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1470,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1471,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1472,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1473,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1474,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1475,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1476,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1477,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1478,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1479,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1481,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1482,South,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-09-01,2024-09,1483,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1484,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1485,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1486,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1487,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1488,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1489,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1490,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1491,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1492,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1493,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1494,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1495,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1496,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1498,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1499,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1500,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1501,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1502,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1503,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1505,East,Basic,Active,10.00,9.59,0,0,0.41,"Partial Payment"
2024-09-01,2024-09,1506,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1507,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1508,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1509,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1510,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1511,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1513,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1514,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1515,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1516,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1517,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1518,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1519,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1520,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1521,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1522,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1523,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1524,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1525,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1527,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1529,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1530,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1531,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1532,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1534,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1535,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1536,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1537,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1538,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1539,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1540,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1541,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1542,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1543,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1544,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1545,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1546,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1548,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1549,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1550,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1551,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1552,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1553,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1554,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1556,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1557,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1558,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1559,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1560,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1561,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1562,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1563,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1564,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1565,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1566,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1567,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1568,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1569,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1570,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1571,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1572,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1573,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1574,South,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-09-01,2024-09,1575,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1576,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1578,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1579,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1580,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1581,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1582,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1583,West,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1585,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1586,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1587,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1588,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1589,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1590,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1591,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1592,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1593,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1594,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1595,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1596,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1597,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1598,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1599,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1600,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1601,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1602,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1603,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1604,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1607,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1608,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1609,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1610,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1612,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1613,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1615,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1616,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1617,North,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-09-01,2024-09,1618,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1619,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1620,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1623,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1624,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1626,South,Pro,Active,50.00,47.13,0,0,2.87,"Partial Payment"
2024-09-01,2024-09,1627,North,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-09-01,2024-09,1628,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1630,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1631,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1632,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1633,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1634,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1635,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1636,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1637,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1638,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1639,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1640,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1641,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1642,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1643,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1644,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1645,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1646,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1647,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1648,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1649,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1650,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1651,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1652,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1654,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1655,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1656,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1657,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1658,East,Enterprise,Active,200.00,0.00,1,0,200.00,"Unpaid Invoice"
2024-09-01,2024-09,1661,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1662,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1663,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1664,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1665,North,Pro,Active,50.00,47.67,0,0,2.33,"Partial Payment"
2024-09-01,2024-09,1666,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1667,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1668,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1669,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1670,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1671,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1672,South,Enterprise,Active,200.00,196.57,0,0,3.43,"Partial Payment"
2024-09-01,2024-09,1673,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1674,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1675,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1676,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1677,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1678,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1679,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1680,South,Enterprise,Active,200.00,190.47,0,0,9.53,"Partial Payment"
2024-09-01,2024-09,1681,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1682,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1683,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1684,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1685,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1686,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1687,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1688,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1689,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1690,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1691,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1692,South,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1693,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1694,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1695,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1696,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1697,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1698,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1699,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1701,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1702,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1703,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1704,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1705,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1706,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1707,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1708,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1709,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1710,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1711,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1712,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1713,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1714,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1715,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1716,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1717,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1718,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1719,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1720,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1721,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1722,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
