invoice_id,sub_id,invoice_date,due_date,amount
18570,5017,2024-10-01,2024-10-15,50.0
18571,5018,2024-10-01,2024-10-15,50.0
18572,5019,2024-10-01,2024-10-15,200.0
18573,5020,2024-10-01,2024-10-15,50.0
18574,5021,2024-10-01,2024-10-15,50.0
18575,5022,2024-10-01,2024-10-15,10.0
18576,5023,2024-10-01,2024-10-15,200.0
18577,5024,2024-10-01,2024-10-15,50.0
18578,5025,2024-10-01,2024-10-15,200.0
18579,5026,2024-10-01,2024-10-15,50.0
18580,5027,2024-10-01,2024-10-15,50.0
18581,5028,2024-10-01,2024-10-15,200.0
18582,5029,2024-10-01,2024-10-15,10.0
18583,5030,2024-10-01,2024-10-15,200.0
18584,5031,2024-10-01,2024-10-15,10.0
18585,5032,2024-10-01,2024-10-15,50.0
18586,5034,2024-10-01,2024-10-15,50.0
18587,5035,2024-10-01,2024-10-15,200.0
18588,5036,2024-10-01,2024-10-15,200.0
18589,5037,2024-10-01,2024-10-15,10.0
18590,5038,2024-10-01,2024-10-15,200.0
18591,5039,2024-10-01,2024-10-15,10.0
18592,5040,2024-10-01,2024-10-15,10.0
18593,5041,2024-10-01,2024-10-15,50.0
18594,5043,2024-10-01,2024-10-15,50.0
18595,5044,2024-10-01,2024-10-15,50.0
18596,5048,2024-10-01,2024-10-15,10.0
18597,5049,2024-10-01,2024-10-15,200.0
18598,5050,2024-10-01,2024-10-15,50.0
18599,5051,2024-10-01,2024-10-15,50.0
18600,5053,2024-10-01,2024-10-15,200.0
18601,5054,2024-10-01,2024-10-15,10.0
18602,5055,2024-10-01,2024-10-15,200.0
18603,5056,2024-10-01,2024-10-15,200.0
18604,5057,2024-10-01,2024-10-15,200.0
18605,5058,2024-10-01,2024-10-15,50.0
18606,5059,2024-10-01,2024-10-15,10.0
18607,5060,2024-10-01,2024-10-15,50.0
18608,5061,2024-10-01,2024-10-15,50.0
18609,5062,2024-10-01,2024-10-15,50.0
18610,5063,2024-10-01,2024-10-15,10.0
18611,5064,2024-10-01,2024-10-15,10.0
18612,5065,2024-10-01,2024-10-15,50.0
18613,5066,2024-10-01,2024-10-15,10.0
18614,5067,2024-10-01,2024-10-15,50.0
18615,5068,2024-10-01,2024-10-15,200.0
18616,5069,2024-10-01,2024-10-15,200.0
18617,5070,2024-10-01,2024-10-15,200.0
18618,5071,2024-10-01,2024-10-15,200.0
18619,5073,2024-10-01,2024-10-15,200.0
18620,5075,2024-10-01,2024-10-15,200.0
18621,5076,2024-10-01,2024-10-15,200.0
18622,5077,2024-10-01,2024-10-15,10.0
18623,5078,2024-10-01,2024-10-15,50.0
18624,5079,2024-10-01,2024-10-15,10.0
18625,5080,2024-10-01,2024-10-15,200.0
18626,5081,2024-10-01,2024-10-15,50.0
18627,5082,2024-10-01,2024-10-15,10.0
18628,5085,2024-10-01,2024-10-15,10.0
18629,5086,2024-10-01,2024-10-15,10.0
18630,5087,2024-10-01,2024-10-15,50.0
18631,5088,2024-10-01,2024-10-15,50.0
18632,5089,2024-10-01,2024-10-15,10.0
18633,5090,2024-10-01,2024-10-15,50.0
18634,5091,2024-10-01,2024-10-15,10.0
18635,5092,2024-10-01,2024-10-15,10.0
18636,5093,2024-10-01,2024-10-15,50.0
18637,5094,2024-10-01,2024-10-15,10.0
18638,5095,2024-10-01,2024-10-15,50.0
18639,5096,2024-10-01,2024-10-15,50.0
18640,5097,2024-10-01,2024-10-15,200.0
18641,5098,2024-10-01,2024-10-15,200.0
18642,5099,2024-10-01,2024-10-15,200.0
18643,5100,2024-10-01,2024-10-15,10.0
18644,5101,2024-10-01,2024-10-15,200.0
18645,5102,2024-10-01,2024-10-15,200.0
18646,5103,2024-10-01,2024-10-15,200.0
18647,5104,2024-10-01,2024-10-15,200.0
18648,5105,2024-10-01,2024-10-15,50.0
18649,5106,2024-10-01,2024-10-15,10.0
18650,5107,2024-10-01,2024-10-15,10.0
18651,5108,2024-10-01,2024-10-15,50.0
18652,5109,2024-10-01,2024-10-15,50.0
18653,5110,2024-10-01,2024-10-15,10.0
18654,5111,2024-10-01,2024-10-15,200.0
18655,5112,2024-10-01,2024-10-15,200.0
18656,5113,2024-10-01,2024-10-15,10.0
18657,5114,2024-10-01,2024-10-15,10.0
18658,5116,2024-10-01,2024-10-15,200.0
18659,5117,2024-10-01,2024-10-15,50.0
18660,5118,2024-10-01,2024-10-15,200.0
18661,5119,2024-10-01,2024-10-15,50.0
18662,5120,2024-10-01,2024-10-15,50.0
18663,5121,2024-10-01,2024-10-15,200.0
18664,5122,2024-10-01,2024-10-15,10.0
18665,5123,2024-10-01,2024-10-15,200.0
18666,5125,2024-10-01,2024-10-15,50.0
18667,5126,2024-10-01,2024-10-15,10.0
18668,5127,2024-10-01,2024-10-15,50.0
18669,5128,2024-10-01,2024-10-15,200.0
18670,5129,2024-10-01,2024-10-15,10.0
18671,5131,2024-10-01,2024-10-15,50.0
18672,5132,2024-10-01,2024-10-15,50.0
18673,5133,2024-10-01,2024-10-15,200.0
18674,5134,2024-10-01,2024-10-15,200.0
18675,5135,2024-10-01,2024-10-15,200.0
18676,5136,2024-10-01,2024-10-15,10.0
18677,5137,2024-10-01,2024-10-15,10.0
18678,5138,2024-10-01,2024-10-15,200.0
18679,5139,2024-10-01,2024-10-15,50.0
18680,5140,2024-10-01,2024-10-15,10.0
18681,5141,2024-10-01,2024-10-15,50.0
18682,5143,2024-10-01,2024-10-15,10.0
18683,5144,2024-10-01,2024-10-15,200.0
18684,5145,2024-10-01,2024-10-15,10.0
18685,5146,2024-10-01,2024-10-15,200.0
18686,5147,2024-10-01,2024-10-15,200.0
18687,5148,2024-10-01,2024-10-15,50.0
18688,5149,2024-10-01,2024-10-15,50.0
18689,5150,2024-10-01,2024-10-15,10.0
18690,5151,2024-10-01,2024-10-15,50.0
18691,5152,2024-10-01,2024-10-15,50.0
18692,5153,2024-10-01,2024-10-15,200.0
18693,5154,2024-10-01,2024-10-15,200.0
18694,5155,2024-10-01,2024-10-15,10.0
18695,5156,2024-10-01,2024-10-15,50.0
18696,5157,2024-10-01,2024-10-15,200.0
18697,5158,2024-10-01,2024-10-15,50.0
18698,5159,2024-10-01,2024-10-15,50.0
18699,5160,2024-10-01,2024-10-15,10.0
18700,5161,2024-10-01,2024-10-15,200.0
18701,5162,2024-10-01,2024-10-15,10.0
18702,5163,2024-10-01,2024-10-15,10.0
18703,5164,2024-10-01,2024-10-15,50.0
18704,5165,2024-10-01,2024-10-15,10.0
18705,5166,2024-10-01,2024-10-15,50.0
18706,5168,2024-10-01,2024-10-15,50.0
18707,5169,2024-10-01,2024-10-15,50.0
18708,5170,2024-10-01,2024-10-15,50.0
18709,5171,2024-10-01,2024-10-15,50.0
18710,5172,2024-10-01,2024-10-15,50.0
18711,5173,2024-10-01,2024-10-15,10.0
18712,5174,2024-10-01,2024-10-15,10.0
18713,5175,2024-10-01,2024-10-15,50.0
18714,5176,2024-10-01,2024-10-15,50.0
18715,5177,2024-10-01,2024-10-15,50.0
18716,5178,2024-10-01,2024-10-15,10.0
18717,5179,2024-10-01,2024-10-15,50.0
18718,5180,2024-10-01,2024-10-15,10.0
18719,5181,2024-10-01,2024-10-15,10.0
18720,5182,2024-10-01,2024-10-15,10.0
18721,5183,2024-10-01,2024-10-15,50.0
18722,5184,2024-10-01,2024-10-15,10.0
18723,5185,2024-10-01,2024-10-15,10.0
18724,5186,2024-10-01,2024-10-15,50.0
18725,5187,2024-10-01,2024-10-15,50.0
18726,5188,2024-10-01,2024-10-15,10.0
18727,5189,2024-10-01,2024-10-15,10.0
18728,5190,2024-10-01,2024-10-15,200.0
18729,5191,2024-10-01,2024-10-15,200.0
18730,5192,2024-10-01,2024-10-15,200.0
18731,5193,2024-10-01,2024-10-15,50.0
18732,5194,2024-10-01,2024-10-15,50.0
18733,5195,2024-10-01,2024-10-15,200.0
18734,5197,2024-10-01,2024-10-15,10.0
18735,5198,2024-10-01,2024-10-15,10.0
18736,5199,2024-10-01,2024-10-15,50.0
18737,5200,2024-10-01,2024-10-15,200.0
18738,5201,2024-10-01,2024-10-15,200.0
18739,5203,2024-10-01,2024-10-15,10.0
18740,5204,2024-10-01,2024-10-15,200.0
18741,5205,2024-10-01,2024-10-15,50.0
18742,5206,2024-10-01,2024-10-15,200.0
18743,5207,2024-10-01,2024-10-15,10.0
18744,5208,2024-10-01,2024-10-15,10.0
18745,5209,2024-10-01,2024-10-15,200.0
18746,5210,2024-10-01,2024-10-15,10.0
18747,5211,2024-10-01,2024-10-15,200.0
18748,5212,2024-10-01,2024-10-15,10.0
18749,5213,2024-10-01,2024-10-15,50.0
18750,5214,2024-10-01,2024-10-15,10.0
18751,5215,2024-10-01,2024-10-15,200.0
18752,5216,2024-10-01,2024-10-15,50.0
18753,5217,2024-10-01,2024-10-15,50.0
18754,5219,2024-10-01,2024-10-15,200.0
18755,5220,2024-10-01,2024-10-15,50.0
18756,5221,2024-10-01,2024-10-15,50.0
18757,5222,2024-10-01,2024-10-15,200.0
18758,5223,2024-10-01,2024-10-15,10.0
18759,5224,2024-10-01,2024-10-15,10.0
18760,5225,2024-10-01,2024-10-15,50.0
18761,5226,2024-10-01,2024-10-15,50.0
18762,5227,2024-10-01,2024-10-15,10.0
18763,5228,2024-10-01,2024-10-15,200.0
18764,5231,2024-10-01,2024-10-15,200.0
18765,5232,2024-10-01,2024-10-15,10.0
18766,5233,2024-10-01,2024-10-15,10.0
18767,5234,2024-10-01,2024-10-15,50.0
18768,5235,2024-10-01,2024-10-15,50.0
18769,5237,2024-10-01,2024-10-15,10.0
18770,5238,2024-10-01,2024-10-15,200.0
18771,5239,2024-10-01,2024-10-15,50.0
18772,5240,2024-10-01,2024-10-15,200.0
18773,5241,2024-10-01,2024-10-15,10.0
18774,5243,2024-10-01,2024-10-15,200.0
18775,5244,2024-10-01,2024-10-15,200.0
18776,5245,2024-10-01,2024-10-15,10.0
18777,5246,2024-10-01,2024-10-15,50.0
18778,5248,2024-10-01,2024-10-15,50.0
18779,5249,2024-10-01,2024-10-15,200.0
18780,5250,2024-10-01,2024-10-15,10.0
18781,5251,2024-10-01,2024-10-15,200.0
18782,5252,2024-10-01,2024-10-15,10.0
18783,5253,2024-10-01,2024-10-15,10.0
18784,5254,2024-10-01,2024-10-15,200.0
18785,5255,2024-10-01,2024-10-15,10.0
18786,5256,2024-10-01,2024-10-15,50.0
18787,5257,2024-10-01,2024-10-15,10.0
18788,5258,2024-10-01,2024-10-15,50.0
18789,5259,2024-10-01,2024-10-15,200.0
18790,5260,2024-10-01,2024-10-15,50.0
18791,5261,2024-10-01,2024-10-15,10.0
18792,5262,2024-10-01,2024-10-15,50.0
18793,5263,2024-10-01,2024-10-15,200.0
18794,5264,2024-10-01,2024-10-15,200.0
18795,5265,2024-10-01,2024-10-15,200.0
18796,5266,2024-10-01,2024-10-15,10.0
18797,5267,2024-10-01,2024-10-15,10.0
18798,5268,2024-10-01,2024-10-15,10.0
18799,5269,2024-10-01,2024-10-15,200.0
18800,5270,2024-10-01,2024-10-15,10.0
18801,5271,2024-10-01,2024-10-15,200.0
18802,5272,2024-10-01,2024-10-15,50.0
18803,5273,2024-10-01,2024-10-15,50.0
18804,5274,2024-10-01,2024-10-15,50.0
18805,5275,2024-10-01,2024-10-15,200.0
18806,5277,2024-10-01,2024-10-15,200.0
18807,5279,2024-10-01,2024-10-15,50.0
18808,5280,2024-10-01,2024-10-15,200.0
18809,5281,2024-10-01,2024-10-15,50.0
18810,5282,2024-10-01,2024-10-15,50.0
18811,5283,2024-10-01,2024-10-15,10.0
18812,5286,2024-10-01,2024-10-15,10.0
18813,5287,2024-10-01,2024-10-15,10.0
18814,5289,2024-10-01,2024-10-15,200.0
18815,5291,2024-10-01,2024-10-15,10.0
18816,5292,2024-10-01,2024-10-15,200.0
18817,5293,2024-10-01,2024-10-15,50.0
18818,5294,2024-10-01,2024-10-15,50.0
18819,5295,2024-10-01,2024-10-15,10.0
18820,5296,2024-10-01,2024-10-15,10.0
18821,5297,2024-10-01,2024-10-15,10.0
18822,5298,2024-10-01,2024-10-15,10.0
18823,5299,2024-10-01,2024-10-15,10.0
18824,5300,2024-10-01,2024-10-15,200.0
18825,5301,2024-10-01,2024-10-15,10.0
18826,5302,2024-10-01,2024-10-15,200.0
18827,5303,2024-10-01,2024-10-15,10.0
18828,5305,2024-10-01,2024-10-15,200.0
18829,5306,2024-10-01,2024-10-15,10.0
18830,5307,2024-10-01,2024-10-15,200.0
18831,5308,2024-10-01,2024-10-15,50.0
18832,5309,2024-10-01,2024-10-15,50.0
18833,5310,2024-10-01,2024-10-15,10.0
18834,5311,2024-10-01,2024-10-15,200.0
18835,5312,2024-10-01,2024-10-15,200.0
18836,5313,2024-10-01,2024-10-15,10.0
18837,5314,2024-10-01,2024-10-15,50.0
18838,5315,2024-10-01,2024-10-15,50.0
18839,5316,2024-10-01,2024-10-15,10.0
18840,5317,2024-10-01,2024-10-15,200.0
18841,5318,2024-10-01,2024-10-15,10.0
18842,5319,2024-10-01,2024-10-15,50.0
18843,5320,2024-10-01,2024-10-15,50.0
18844,5321,2024-10-01,2024-10-15,50.0
18845,5322,2024-10-01,2024-10-15,50.0
18846,5324,2024-10-01,2024-10-15,200.0
18847,5325,2024-10-01,2024-10-15,50.0
18848,5326,2024-10-01,2024-10-15,200.0
18849,5327,2024-10-01,2024-10-15,200.0
18850,5328,2024-10-01,2024-10-15,50.0
18851,5329,2024-10-01,2024-10-15,200.0
18852,5330,2024-10-01,2024-10-15,50.0
18853,5331,2024-10-01,2024-10-15,50.0
18854,5332,2024-10-01,2024-10-15,200.0
18855,5334,2024-10-01,2024-10-15,200.0
18856,5337,2024-10-01,2024-10-15,10.0
18857,5338,2024-10-01,2024-10-15,200.0
18858,5339,2024-10-01,2024-10-15,10.0
18859,5340,2024-10-01,2024-10-15,200.0
18860,5342,2024-10-01,2024-10-15,10.0
18861,5343,2024-10-01,2024-10-15,50.0
18862,5344,2024-10-01,2024-10-15,50.0
18863,5345,2024-10-01,2024-10-15,10.0
18864,5346,2024-10-01,2024-10-15,10.0
18865,5347,2024-10-01,2024-10-15,50.0
18866,5348,2024-10-01,2024-10-15,50.0
18867,5349,2024-10-01,2024-10-15,10.0
18868,5351,2024-10-01,2024-10-15,50.0
18869,5352,2024-10-01,2024-10-15,200.0
18870,5353,2024-10-01,2024-10-15,200.0
18871,5354,2024-10-01,2024-10-15,10.0
18872,5355,2024-10-01,2024-10-15,50.0
18873,5356,2024-10-01,2024-10-15,50.0
18874,5357,2024-10-01,2024-10-15,10.0
18875,5358,2024-10-01,2024-10-15,10.0
18876,5359,2024-10-01,2024-10-15,200.0
18877,5360,2024-10-01,2024-10-15,50.0
18878,5361,2024-10-01,2024-10-15,10.0
18879,5362,2024-10-01,2024-10-15,10.0
18880,5363,2024-10-01,2024-10-15,10.0
18881,5364,2024-10-01,2024-10-15,50.0
18882,5365,2024-10-01,2024-10-15,50.0
18883,5366,2024-10-01,2024-10-15,50.0
18884,5367,2024-10-01,2024-10-15,200.0
18885,5368,2024-10-01,2024-10-15,50.0
18886,5370,2024-10-01,2024-10-15,10.0
18887,5371,2024-10-01,2024-10-15,200.0
18888,5372,2024-10-01,2024-10-15,50.0
18889,5373,2024-10-01,2024-10-15,50.0
18890,5374,2024-10-01,2024-10-15,50.0
18891,5375,2024-10-01,2024-10-15,10.0
18892,5376,2024-10-01,2024-10-15,50.0
18893,5377,2024-10-01,2024-10-15,10.0
18894,5378,2024-10-01,2024-10-15,200.0
18895,5379,2024-10-01,2024-10-15,50.0
18896,5380,2024-10-01,2024-10-15,200.0
18897,5381,2024-10-01,2024-10-15,50.0
18898,5382,2024-10-01,2024-10-15,50.0
18899,5383,2024-10-01,2024-10-15,10.0
18900,5384,2024-10-01,2024-10-15,10.0
18901,5385,2024-10-01,2024-10-15,200.0
18902,5386,2024-10-01,2024-10-15,10.0
18903,5387,2024-10-01,2024-10-15,200.0
18904,5388,2024-10-01,2024-10-15,10.0
18905,5389,2024-10-01,2024-10-15,10.0
18906,5390,2024-10-01,2024-10-15,10.0
18907,5391,2024-10-01,2024-10-15,50.0
18908,5392,2024-10-01,2024-10-15,10.0
18909,5393,2024-10-01,2024-10-15,50.0
18910,5394,2024-10-01,2024-10-15,10.0
18911,5395,2024-10-01,2024-10-15,10.0
18912,5396,2024-10-01,2024-10-15,200.0
18913,5397,2024-10-01,2024-10-15,50.0
18914,5398,2024-10-01,2024-10-15,200.0
18915,5399,2024-10-01,2024-10-15,10.0
18916,5400,2024-10-01,2024-10-15,200.0
18917,5401,2024-10-01,2024-10-15,50.0
18918,5403,2024-10-01,2024-10-15,200.0
18919,5404,2024-10-01,2024-10-15,10.0
18920,5405,2024-10-01,2024-10-15,50.0
18921,5406,2024-10-01,2024-10-15,50.0
18922,5407,2024-10-01,2024-10-15,50.0
18923,5408,2024-10-01,2024-10-15,10.0
18924,5409,2024-10-01,2024-10-15,10.0
18925,5410,2024-10-01,2024-10-15,200.0
18926,5411,2024-10-01,2024-10-15,50.0
18927,5412,2024-10-01,2024-10-15,200.0
18928,5413,2024-10-01,2024-10-15,200.0
18929,5414,2024-10-01,2024-10-15,200.0
18930,5415,2024-10-01,2024-10-15,10.0
18931,5416,2024-10-01,2024-10-15,50.0
18932,5417,2024-10-01,2024-10-15,200.0
18933,5418,2024-10-01,2024-10-15,200.0
18934,5419,2024-10-01,2024-10-15,50.0
18935,5420,2024-10-01,2024-10-15,10.0
18936,5421,2024-10-01,2024-10-15,50.0
18937,5422,2024-10-01,2024-10-15,50.0
18938,5423,2024-10-01,2024-10-15,200.0
18939,5424,2024-10-01,2024-10-15,10.0
18940,5425,2024-10-01,2024-10-15,50.0
18941,5426,2024-10-01,2024-10-15,10.0
18942,5427,2024-10-01,2024-10-15,10.0
18943,5428,2024-10-01,2024-10-15,10.0
18944,5429,2024-10-01,2024-10-15,50.0
18945,5430,2024-10-01,2024-10-15,50.0
18946,5431,2024-10-01,2024-10-15,10.0
18947,5432,2024-10-01,2024-10-15,50.0
18948,5433,2024-10-01,2024-10-15,200.0
18949,5434,2024-10-01,2024-10-15,200.0
18950,5435,2024-10-01,2024-10-15,200.0
18951,5436,2024-10-01,2024-10-15,10.0
18952,5437,2024-10-01,2024-10-15,10.0
18953,5438,2024-10-01,2024-10-15,50.0
18954,5439,2024-10-01,2024-10-15,200.0
18955,5440,2024-10-01,2024-10-15,50.0
18956,5441,2024-10-01,2024-10-15,10.0
18957,5442,2024-10-01,2024-10-15,200.0
18958,5443,2024-10-01,2024-10-15,200.0
18959,5444,2024-10-01,2024-10-15,200.0
18960,5445,2024-10-01,2024-10-15,50.0
18961,5446,2024-10-01,2024-10-15,50.0
18962,5447,2024-10-01,2024-10-15,10.0
18963,5449,2024-10-01,2024-10-15,200.0
18964,5450,2024-10-01,2024-10-15,10.0
18965,5451,2024-10-01,2024-10-15,10.0
18966,5452,2024-10-01,2024-10-15,10.0
18967,5453,2024-10-01,2024-10-15,200.0
18968,5454,2024-10-01,2024-10-15,50.0
18969,5455,2024-10-01,2024-10-15,50.0
18970,5456,2024-10-01,2024-10-15,50.0
18971,5457,2024-10-01,2024-10-15,50.0
18972,5458,2024-10-01,2024-10-15,10.0
18973,5459,2024-10-01,2024-10-15,10.0
18974,5460,2024-10-01,2024-10-15,50.0
18975,5461,2024-10-01,2024-10-15,10.0
18976,5462,2024-10-01,2024-10-15,200.0
18977,5463,2024-10-01,2024-10-15,200.0
18978,5464,2024-10-01,2024-10-15,50.0
18979,5465,2024-10-01,2024-10-15,10.0
18980,5466,2024-10-01,2024-10-15,50.0
18981,5468,2024-10-01,2024-10-15,50.0
18982,5470,2024-10-01,2024-10-15,50.0
18983,5471,2024-10-01,2024-10-15,50.0
18984,5472,2024-10-01,2024-10-15,50.0
18985,5473,2024-10-01,2024-10-15,50.0
18986,5474,2024-10-01,2024-10-15,10.0
18987,5475,2024-10-01,2024-10-15,200.0
18988,5476,2024-10-01,2024-10-15,50.0
18989,5477,2024-10-01,2024-10-15,50.0
18990,5478,2024-10-01,2024-10-15,200.0
18991,5479,2024-10-01,2024-10-15,10.0
18992,5480,2024-10-01,2024-10-15,50.0
18993,5481,2024-10-01,2024-10-15,50.0
18994,5482,2024-10-01,2024-10-15,10.0
18995,5483,2024-10-01,2024-10-15,200.0
18996,5484,2024-10-01,2024-10-15,50.0
18997,5485,2024-10-01,2024-10-15,200.0
18998,5486,2024-10-01,2024-10-15,50.0
18999,5487,2024-10-01,2024-10-15,10.0
19000,5488,2024-10-01,2024-10-15,10.0
19001,5489,2024-10-01,2024-10-15,50.0
19002,5490,2024-10-01,2024-10-15,10.0
19003,5491,2024-10-01,2024-10-15,200.0
19004,5492,2024-10-01,2024-10-15,10.0
19005,5493,2024-10-01,2024-10-15,10.0
19006,5494,2024-10-01,2024-10-15,50.0
19007,5495,2024-10-01,2024-10-15,200.0
19008,5496,2024-10-01,2024-10-15,10.0
19009,5498,2024-10-01,2024-10-15,10.0
19010,5499,2024-10-01,2024-10-15,10.0
19011,5500,2024-10-01,2024-10-15,10.0
19012,5501,2024-10-01,2024-10-15,200.0
19013,5502,2024-10-01,2024-10-15,200.0
19014,5503,2024-10-01,2024-10-15,200.0
19015,5504,2024-10-01,2024-10-15,50.0
19016,5505,2024-10-01,2024-10-15,10.0
19017,5506,2024-10-01,2024-10-15,200.0
19018,5507,2024-10-01,2024-10-15,10.0
19019,5508,2024-10-01,2024-10-15,10.0
19020,5509,2024-10-01,2024-10-15,200.0
19021,5510,2024-10-01,2024-10-15,50.0
19022,5511,2024-10-01,2024-10-15,10.0
19023,5513,2024-10-01,2024-10-15,200.0
19024,5514,2024-10-01,2024-10-15,10.0
19025,5515,2024-10-01,2024-10-15,50.0
19026,5516,2024-10-01,2024-10-15,10.0
19027,5517,2024-10-01,2024-10-15,50.0
19028,5518,2024-10-01,2024-10-15,10.0
19029,5519,2024-10-01,2024-10-15,10.0
19030,5520,2024-10-01,2024-10-15,10.0
19031,5521,2024-10-01,2024-10-15,50.0
19032,5522,2024-10-01,2024-10-15,200.0
19033,5523,2024-10-01,2024-10-15,10.0
19034,5524,2024-10-01,2024-10-15,10.0
19035,5525,2024-10-01,2024-10-15,10.0
19036,5527,2024-10-01,2024-10-15,200.0
19037,5529,2024-10-01,2024-10-15,50.0
19038,5531,2024-10-01,2024-10-15,200.0
19039,5532,2024-10-01,2024-10-15,10.0
19040,5533,2024-10-01,2024-10-15,50.0
19041,5535,2024-10-01,2024-10-15,10.0
19042,5536,2024-10-01,2024-10-15,50.0
19043,5537,2024-10-01,2024-10-15,50.0
19044,5538,2024-10-01,2024-10-15,50.0
19045,5539,2024-10-01,2024-10-15,10.0
19046,5540,2024-10-01,2024-10-15,50.0
19047,5541,2024-10-01,2024-10-15,200.0
19048,5542,2024-10-01,2024-10-15,50.0
19049,5543,2024-10-01,2024-10-15,50.0
19050,5544,2024-10-01,2024-10-15,50.0
19051,5545,2024-10-01,2024-10-15,50.0
19052,5546,2024-10-01,2024-10-15,200.0
19053,5548,2024-10-01,2024-10-15,10.0
19054,5549,2024-10-01,2024-10-15,50.0
19055,5550,2024-10-01,2024-10-15,50.0
19056,5551,2024-10-01,2024-10-15,200.0
19057,5552,2024-10-01,2024-10-15,50.0
19058,5553,2024-10-01,2024-10-15,50.0
19059,5554,2024-10-01,2024-10-15,10.0
19060,5556,2024-10-01,2024-10-15,10.0
19061,5557,2024-10-01,2024-10-15,10.0
19062,5558,2024-10-01,2024-10-15,200.0
19063,5559,2024-10-01,2024-10-15,10.0
19064,5560,2024-10-01,2024-10-15,200.0
19065,5561,2024-10-01,2024-10-15,200.0
19066,5562,2024-10-01,2024-10-15,10.0
19067,5563,2024-10-01,2024-10-15,200.0
19068,5564,2024-10-01,2024-10-15,50.0
19069,5565,2024-10-01,2024-10-15,10.0
19070,5566,2024-10-01,2024-10-15,200.0
19071,5567,2024-10-01,2024-10-15,10.0
19072,5568,2024-10-01,2024-10-15,50.0
19073,5569,2024-10-01,2024-10-15,50.0
19074,5570,2024-10-01,2024-10-15,50.0
19075,5571,2024-10-01,2024-10-15,10.0
19076,5572,2024-10-01,2024-10-15,200.0
19077,5573,2024-10-01,2024-10-15,10.0
19078,5574,2024-10-01,2024-10-15,10.0
19079,5575,2024-10-01,2024-10-15,50.0
19080,5576,2024-10-01,2024-10-15,50.0
19081,5578,2024-10-01,2024-10-15,10.0
19082,5579,2024-10-01,2024-10-15,10.0
19083,5580,2024-10-01,2024-10-15,10.0
19084,5581,2024-10-01,2024-10-15,50.0
19085,5582,2024-10-01,2024-10-15,50.0
19086,5583,2024-10-01,2024-10-15,200.0
19087,5586,2024-10-01,2024-10-15,50.0
19088,5587,2024-10-01,2024-10-15,10.0
19089,5588,2024-10-01,2024-10-15,10.0
19090,5589,2024-10-01,2024-10-15,200.0
19091,5590,2024-10-01,2024-10-15,10.0
19092,5591,2024-10-01,2024-10-15,200.0
19093,5592,2024-10-01,2024-10-15,50.0
19094,5593,2024-10-01,2024-10-15,10.0
19095,5594,2024-10-01,2024-10-15,10.0
19096,5595,2024-10-01,2024-10-15,50.0
19097,5596,2024-10-01,2024-10-15,50.0
19098,5597,2024-10-01,2024-10-15,50.0
19099,5598,2024-10-01,2024-10-15,200.0
19100,5599,2024-10-01,2024-10-15,10.0
19101,5600,2024-10-01,2024-10-15,10.0
19102,5601,2024-10-01,2024-10-15,50.0
19103,5602,2024-10-01,2024-10-15,10.0
19104,5603,2024-10-01,2024-10-15,50.0
19105,5604,2024-10-01,2024-10-15,10.0
19106,5605,2024-10-01,2024-10-15,10.0
19107,5607,2024-10-01,2024-10-15,200.0
19108,5608,2024-10-01,2024-10-15,50.0
19109,5609,2024-10-01,2024-10-15,50.0
19110,5610,2024-10-01,2024-10-15,10.0
19111,5612,2024-10-01,2024-10-15,10.0
19112,5613,2024-10-01,2024-10-15,200.0
19113,5615,2024-10-01,2024-10-15,200.0
19114,5616,2024-10-01,2024-10-15,50.0
19115,5617,2024-10-01,2024-10-15,10.0
19116,5618,2024-10-01,2024-10-15,200.0
19117,5619,2024-10-01,2024-10-15,10.0
19118,5623,2024-10-01,2024-10-15,10.0
19119,5624,2024-10-01,2024-10-15,50.0
19120,5626,2024-10-01,2024-10-15,50.0
19121,5627,2024-10-01,2024-10-15,50.0
19122,5630,2024-10-01,2024-10-15,200.0
19123,5631,2024-10-01,2024-10-15,50.0
19124,5632,2024-10-01,2024-10-15,10.0
19125,5633,2024-10-01,2024-10-15,50.0
19126,5634,2024-10-01,2024-10-15,50.0
19127,5635,2024-10-01,2024-10-15,10.0
19128,5636,2024-10-01,2024-10-15,50.0
19129,5637,2024-10-01,2024-10-15,50.0
19130,5638,2024-10-01,2024-10-15,50.0
19131,5639,2024-10-01,2024-10-15,10.0
19132,5640,2024-10-01,2024-10-15,50.0
19133,5641,2024-10-01,2024-10-15,10.0
19134,5642,2024-10-01,2024-10-15,200.0
19135,5643,2024-10-01,2024-10-15,50.0
19136,5644,2024-10-01,2024-10-15,10.0
19137,5645,2024-10-01,2024-10-15,200.0
19138,5646,2024-10-01,2024-10-15,50.0
19139,5647,2024-10-01,2024-10-15,50.0
19140,5648,2024-10-01,2024-10-15,200.0
19141,5649,2024-10-01,2024-10-15,200.0
19142,5650,2024-10-01,2024-10-15,10.0
19143,5651,2024-10-01,2024-10-15,200.0
19144,5652,2024-10-01,2024-10-15,50.0
19145,5654,2024-10-01,2024-10-15,200.0
19146,5655,2024-10-01,2024-10-15,10.0
19147,5656,2024-10-01,2024-10-15,50.0
19148,5657,2024-10-01,2024-10-15,50.0
19149,5658,2024-10-01,2024-10-15,200.0
19150,5661,2024-10-01,2024-10-15,50.0
19151,5662,2024-10-01,2024-10-15,10.0
